library,scheme,N,category,scenario,operation,batch_size,metric,mean,std,ci_low,ci_high,median,iqr_low,iqr_high,flag
SEAL,BGV,8192,1,edge_batch,encrypt,1,latency_ms,3.0635396,0.023233510060629528,3.0589295675492845,3.0681496324507154,3.061415,3.04988,3.0754525,
SEAL,BGV,8192,1,edge_batch,encrypt,1,throughput_items_per_sec,326.4198053780666,,,,,,,
SEAL,BGV,8192,1,edge_batch,encrypt,1,energy_pkg_j_per_op,0.17522025714285713,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,encrypt,1,peak_memory_mb,17.0390625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,encrypt,10,latency_ms,31.64778,0.15115755060018776,31.591336842988568,31.704223157011434,31.60575,31.546225,31.705450000000003,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,encrypt,10,throughput_items_per_sec,315.9779295735751,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,encrypt,10,energy_pkg_j_per_op,0.11067492121212119,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,encrypt,10,peak_memory_mb,17.6484375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,encrypt,100,latency_ms,305.4372,1.0329669027719306,304.69825999246297,306.1761400075371,305.33849999999995,304.7315,305.6835,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,encrypt,100,throughput_items_per_sec,327.3995439979151,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,encrypt,100,energy_pkg_j_per_op,0.07820176333333334,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,encrypt,100,peak_memory_mb,23.31640625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,multiply,1,latency_ms,0.43454617,0.009162913485156599,0.43272804917368324,0.4363642908263168,0.434545,0.427431,0.43848699999999996,
SEAL,BGV,8192,1,edge_batch,multiply,1,throughput_items_per_sec,2301.251441245012,,,,,,,
SEAL,BGV,8192,1,edge_batch,multiply,1,energy_pkg_j_per_op,0.2677609047619048,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,multiply,1,peak_memory_mb,19.02734375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,multiply,10,latency_ms,4.314048,0.04287346244553804,4.298038786018767,4.330057213981232,4.3039950000000005,4.2901050000000005,4.3348175,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,multiply,10,throughput_items_per_sec,2318.0085154360822,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,multiply,10,energy_pkg_j_per_op,0.19520729090909092,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,multiply,10,peak_memory_mb,25.77734375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,multiply,100,latency_ms,42.11772,1.4769431673410975,41.06117850551636,43.17426149448364,41.6495,41.613225,41.712625,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,multiply,100,throughput_items_per_sec,2374.2975640656714,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,multiply,100,energy_pkg_j_per_op,0.16371138500000001,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,multiply,100,peak_memory_mb,93.5546875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,relinearize,1,latency_ms,2.1620826,0.023880847937672187,2.1573441216703815,2.166821078329619,2.1579550000000003,2.145685,2.1772125,
SEAL,BGV,8192,1,edge_batch,relinearize,1,throughput_items_per_sec,462.5170194700239,,,,,,,
SEAL,BGV,8192,1,edge_batch,relinearize,1,energy_pkg_j_per_op,0.3271094380952381,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,relinearize,1,peak_memory_mb,19.09765625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,relinearize,10,latency_ms,21.764756666666667,0.11270257679437497,21.722672832863196,21.806840500470138,21.738799999999998,21.6897,21.813425,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,relinearize,10,throughput_items_per_sec,459.4583873898889,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,relinearize,10,energy_pkg_j_per_op,0.23715268787878788,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,relinearize,10,peak_memory_mb,24.3125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,relinearize,100,latency_ms,217.242,0.14656208392502104,217.13715580111077,217.34684419888922,217.199,217.16475,217.36225000000002,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,relinearize,100,throughput_items_per_sec,460.31614512847426,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,relinearize,100,energy_pkg_j_per_op,0.21012029583333333,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,relinearize,100,peak_memory_mb,74.765625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,add,1,latency_ms,0.03343669,0.004805823907321389,0.03248311027367536,0.034390269726324633,0.031453999999999996,0.03068275,0.0339915,HIGH_VARIANCE
SEAL,BGV,8192,3,edge_batch,add,1,throughput_items_per_sec,29907.26653864363,,,,,,,HIGH_VARIANCE
SEAL,BGV,8192,3,edge_batch,add,1,energy_pkg_j_per_op,0.22142714285714285,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,add,1,peak_memory_mb,13.4296875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,add,10,latency_ms,0.3743527,0.022913403612597437,0.3657966944770409,0.3829087055229591,0.36695849999999997,0.35976725,0.38354925,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,add,10,throughput_items_per_sec,26712.776480575674,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,add,10,energy_pkg_j_per_op,0.15827927878787879,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,add,10,peak_memory_mb,17.84765625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,add,100,latency_ms,3.782887,0.05519331200426365,3.7434040830943567,3.8223699169056435,3.7812099999999997,3.7394475000000003,3.799425,reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,add,100,throughput_items_per_sec,26434.836673683352,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,add,100,energy_pkg_j_per_op,0.12332920583333333,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,add,100,peak_memory_mb,62.859375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,decrypt,1,latency_ms,0.32772604,0.007991933513944742,0.32614026700456794,0.32931181299543205,0.324834,0.32198150000000003,0.3331945,
SEAL,BGV,8192,3,edge_batch,decrypt,1,throughput_items_per_sec,3051.3290918231583,,,,,,,
SEAL,BGV,8192,3,edge_batch,decrypt,1,energy_pkg_j_per_op,0.16338077142857144,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,decrypt,1,peak_memory_mb,13.3671875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,decrypt,10,latency_ms,3.3482233333333333,0.020444885935596256,3.340589087459662,3.3558575792070044,3.3447750000000003,3.3325125,3.359645,reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,decrypt,10,throughput_items_per_sec,2986.6585960514385,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,decrypt,10,energy_pkg_j_per_op,0.09738543333333335,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,decrypt,10,peak_memory_mb,15.40234375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,decrypt,100,latency_ms,32.39786,0.08078582383892147,32.3400693030123,32.4556506969877,32.390649999999994,32.342675,32.458325,reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,decrypt,100,throughput_items_per_sec,3086.623622671374,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,decrypt,100,energy_pkg_j_per_op,0.07348926666666666,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,decrypt,100,peak_memory_mb,38.0390625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,encrypt,1,latency_ms,2.3937082,0.02453920566988855,2.388839089213134,2.3985773107868655,2.388105,2.37837,2.4073025,
SEAL,BGV,8192,3,edge_batch,encrypt,1,throughput_items_per_sec,417.76186420717454,,,,,,,
SEAL,BGV,8192,3,edge_batch,encrypt,1,energy_pkg_j_per_op,0.15159971428571428,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,encrypt,1,peak_memory_mb,12.8203125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,encrypt,10,latency_ms,24.021873333333332,0.07375445718072235,23.994332966408788,24.049413700257876,24.005200000000002,23.975225000000002,24.038325,reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,encrypt,10,throughput_items_per_sec,416.2872670768669,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,encrypt,10,energy_pkg_j_per_op,0.08890753636363637,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,encrypt,10,peak_memory_mb,13.2890625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,encrypt,100,latency_ms,239.5633,2.0478887800746266,238.09832861851376,241.02827138148623,238.872,238.476,239.63575,reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,encrypt,100,throughput_items_per_sec,417.42620843843775,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,encrypt,100,energy_pkg_j_per_op,0.06426929,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,encrypt,100,peak_memory_mb,19.03125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,multiply,1,latency_ms,0.28874159,0.006473425479316388,0.2874571219429109,0.2900260580570891,0.28935750000000005,0.28258000000000005,0.29313500000000003,
SEAL,BGV,8192,3,edge_batch,multiply,1,throughput_items_per_sec,3463.304333816268,,,,,,,
SEAL,BGV,8192,3,edge_batch,multiply,1,energy_pkg_j_per_op,0.23218040952380953,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,multiply,1,peak_memory_mb,13.93359375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,multiply,10,latency_ms,2.8779623333333335,0.233845089405776,2.79064314189847,2.965281524768197,2.82902,2.8208,2.8456574999999997,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,multiply,10,throughput_items_per_sec,3474.680639206883,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,multiply,10,energy_pkg_j_per_op,0.15804032727272727,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,multiply,10,peak_memory_mb,18.5,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,multiply,100,latency_ms,28.18487,0.7625589129153668,27.63936821543651,28.73037178456349,27.8734,27.81615,28.05355,reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,multiply,100,throughput_items_per_sec,3548.0028823975417,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,multiply,100,energy_pkg_j_per_op,0.13242118083333332,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,multiply,100,peak_memory_mb,63.5234375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,relinearize,1,latency_ms,1.365286,0.0884755896940912,1.347730523512738,1.382841476487262,1.35095,1.3429525,1.3616075,HIGH_VARIANCE
SEAL,BGV,8192,3,edge_batch,relinearize,1,throughput_items_per_sec,732.4472674589792,,,,,,,HIGH_VARIANCE
SEAL,BGV,8192,3,edge_batch,relinearize,1,energy_pkg_j_per_op,0.2599460380952381,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,relinearize,1,peak_memory_mb,13.9296875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,relinearize,10,latency_ms,13.91434,1.4071244276525627,13.388911103532303,14.439768896467696,13.591249999999999,13.563649999999999,13.7103,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,relinearize,10,throughput_items_per_sec,718.6830277253539,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,relinearize,10,energy_pkg_j_per_op,0.18621325454545454,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,relinearize,10,peak_memory_mb,17.359375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,relinearize,100,latency_ms,136.1476,0.38776630992275374,135.870208692294,136.42499130770602,136.0125,135.89350000000002,136.25424999999998,reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,relinearize,100,throughput_items_per_sec,734.4969724034797,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,3,edge_batch,relinearize,100,energy_pkg_j_per_op,0.15923213166666664,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,3,edge_batch,relinearize,100,peak_memory_mb,51.13671875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,add,1,latency_ms,0.01616427,0.0025822417120976437,0.015651897222176234,0.01667664277782377,0.015560000000000001,0.01532875,0.015945,HIGH_VARIANCE
SEAL,BGV,8192,5,edge_batch,add,1,throughput_items_per_sec,61864.84140638581,,,,,,,HIGH_VARIANCE
SEAL,BGV,8192,5,edge_batch,add,1,energy_pkg_j_per_op,0.17550057142857142,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,add,1,peak_memory_mb,9.0703125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,add,10,latency_ms,0.16535396666666666,0.011922332288849657,0.16090209462554095,0.16980583870779237,0.16193849999999999,0.1563655,0.16903200000000002,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,BGV,8192,5,edge_batch,add,10,throughput_items_per_sec,60476.323620096606,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,BGV,8192,5,edge_batch,add,10,energy_pkg_j_per_op,0.1142013696969697,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,add,10,peak_memory_mb,11.2890625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,add,100,latency_ms,2.110123,0.3141657971712105,1.8853823273737955,2.334863672626205,2.00763,1.9940225,2.021635,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,BGV,8192,5,edge_batch,add,100,throughput_items_per_sec,47390.60234877303,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,BGV,8192,5,edge_batch,add,100,energy_pkg_j_per_op,0.0927337375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,add,100,peak_memory_mb,33.98828125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,decrypt,1,latency_ms,0.19436667,0.0062251927008508965,0.19313145671160795,0.19560188328839204,0.19249100000000002,0.19021424999999997,0.1952385,
SEAL,BGV,8192,5,edge_batch,decrypt,1,throughput_items_per_sec,5144.915020666866,,,,,,,
SEAL,BGV,8192,5,edge_batch,decrypt,1,energy_pkg_j_per_op,0.14417574285714285,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,decrypt,1,peak_memory_mb,9.0546875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,decrypt,10,latency_ms,1.8555743333333334,0.013162857535723261,1.8506592415522218,1.860489425114445,1.85522,1.8479450000000002,1.8628624999999999,reduced_reps_at_batch_size
SEAL,BGV,8192,5,edge_batch,decrypt,10,throughput_items_per_sec,5389.167019806805,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,5,edge_batch,decrypt,10,energy_pkg_j_per_op,0.08034044242424243,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,decrypt,10,peak_memory_mb,10.19140625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,decrypt,100,latency_ms,19.34949,0.11970106701464459,19.263861015059017,19.43511898494098,19.3201,19.25995,19.36645,reduced_reps_at_batch_size
SEAL,BGV,8192,5,edge_batch,decrypt,100,throughput_items_per_sec,5168.094869683904,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,5,edge_batch,decrypt,100,energy_pkg_j_per_op,0.055423273333333335,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,decrypt,100,peak_memory_mb,21.5078125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,encrypt,1,latency_ms,1.7561419,0.07783607166288063,1.7406975347161617,1.7715862652838383,1.74673,1.73835,1.7587875000000002,
SEAL,BGV,8192,5,edge_batch,encrypt,1,throughput_items_per_sec,569.4300671261246,,,,,,,
SEAL,BGV,8192,5,edge_batch,encrypt,1,energy_pkg_j_per_op,0.14168230476190477,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,encrypt,1,peak_memory_mb,8.86328125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,encrypt,10,latency_ms,17.535610000000002,0.043334189337257044,17.519428747770032,17.55179125222997,17.536050000000003,17.5123,17.563275,reduced_reps_at_batch_size
SEAL,BGV,8192,5,edge_batch,encrypt,10,throughput_items_per_sec,570.2681571955579,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,5,edge_batch,encrypt,10,energy_pkg_j_per_op,0.07794720303030303,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,encrypt,10,peak_memory_mb,9.39453125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,encrypt,100,latency_ms,174.7264,0.38910187183649725,174.44805328885568,175.00474671114435,174.746,174.38975,175.09625,reduced_reps_at_batch_size
SEAL,BGV,8192,5,edge_batch,encrypt,100,throughput_items_per_sec,572.3233581187502,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,5,edge_batch,encrypt,100,energy_pkg_j_per_op,0.049565867500000006,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,encrypt,100,peak_memory_mb,15.0859375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,5,edge_batch,multiply,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,8192,5,edge_batch,multiply,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,8192,5,edge_batch,multiply,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,8192,5,edge_batch,relinearize,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,8192,5,edge_batch,relinearize,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,8192,5,edge_batch,relinearize,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,1,edge_batch,add,1,latency_ms,0.00444878,0.0009033722520968784,0.004269531346379658,0.004628028653620343,0.004213,0.004148,0.0044805,HIGH_VARIANCE
SEAL,CKKS,2048,1,edge_batch,add,1,throughput_items_per_sec,224780.72640139546,,,,,,,HIGH_VARIANCE
SEAL,CKKS,2048,1,edge_batch,add,1,energy_pkg_j_per_op,0.11986234285714287,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,add,1,peak_memory_mb,5.5078125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,add,10,latency_ms,0.0393297,0.0027836076213531196,0.03829028383186013,0.040369116168139874,0.038623000000000005,0.03770775,0.0403805,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,2048,1,edge_batch,add,10,throughput_items_per_sec,254260.77493598982,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,2048,1,edge_batch,add,10,energy_pkg_j_per_op,0.051514060606060605,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,add,10,peak_memory_mb,6.234375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,add,100,latency_ms,0.5326352,0.029630252490018046,0.5114389942556111,0.5538314057443888,0.5300885,0.5128812500000001,0.544556,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,2048,1,edge_batch,add,100,throughput_items_per_sec,187745.7591987912,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,2048,1,edge_batch,add,100,energy_pkg_j_per_op,0.0302917075,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,add,100,peak_memory_mb,12.05078125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,decrypt,1,latency_ms,0.01067359,0.0008197688279095036,0.010510930079527983,0.010836249920472017,0.01049,0.010449749999999999,0.01064,HIGH_VARIANCE
SEAL,CKKS,2048,1,edge_batch,decrypt,1,throughput_items_per_sec,93689.18986020636,,,,,,,HIGH_VARIANCE
SEAL,CKKS,2048,1,edge_batch,decrypt,1,energy_pkg_j_per_op,0.10936832380952381,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,decrypt,1,peak_memory_mb,5.546875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,decrypt,10,latency_ms,0.10740726666666667,0.004977056053624425,0.10554880339325426,0.10926572994007908,0.105668,0.10499449999999999,0.10688500000000001,reduced_reps_at_batch_size
SEAL,CKKS,2048,1,edge_batch,decrypt,10,throughput_items_per_sec,93103.57027364381,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,2048,1,edge_batch,decrypt,10,energy_pkg_j_per_op,0.03951766363636364,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,decrypt,10,peak_memory_mb,5.8984375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,decrypt,100,latency_ms,1.115,0.023914350875107945,1.097892703949686,1.132107296050314,1.11303,1.1028449999999999,1.12018,reduced_reps_at_batch_size
SEAL,CKKS,2048,1,edge_batch,decrypt,100,throughput_items_per_sec,89686.09865470853,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,2048,1,edge_batch,decrypt,100,energy_pkg_j_per_op,0.01917219833333333,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,decrypt,100,peak_memory_mb,8.6953125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,encrypt,1,latency_ms,0.39272668,0.007046551003723793,0.3913284914048193,0.3941248685951807,0.3926105,0.38650175000000003,0.397505,
SEAL,CKKS,2048,1,edge_batch,encrypt,1,throughput_items_per_sec,2546.3001393233585,,,,,,,
SEAL,CKKS,2048,1,edge_batch,encrypt,1,energy_pkg_j_per_op,0.10544004761904763,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,encrypt,1,peak_memory_mb,5.49609375,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,encrypt,10,latency_ms,3.9765616666666666,0.03439442497760684,3.9637185773097623,3.989404756023571,3.9809349999999997,3.9689875,4.0034125,reduced_reps_at_batch_size
SEAL,CKKS,2048,1,edge_batch,encrypt,10,throughput_items_per_sec,2514.7353010578236,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,2048,1,edge_batch,encrypt,10,energy_pkg_j_per_op,0.04156579696969697,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,encrypt,10,peak_memory_mb,5.5703125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,encrypt,100,latency_ms,39.82456,0.22442487582460244,39.66401611520726,39.985103884792736,39.786950000000004,39.66995,39.917775,reduced_reps_at_batch_size
SEAL,CKKS,2048,1,edge_batch,encrypt,100,throughput_items_per_sec,2511.013304352892,,,,,,,reduced_reps_at_batch_size
SEAL,CKKS,2048,1,edge_batch,encrypt,100,energy_pkg_j_per_op,0.018170612500000002,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,encrypt,100,peak_memory_mb,7.26953125,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,1,edge_batch,multiply,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,1,edge_batch,multiply,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,1,edge_batch,multiply,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,1,edge_batch,relinearize,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,1,edge_batch,relinearize,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,1,edge_batch,relinearize,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,CKKS,2048,3,edge_batch,add,1,latency_ms,0.00477862,0.0009759048096898373,0.0045849793133478705,0.004972260686652129,0.0045385,0.004388749999999999,0.004749,HIGH_VARIANCE
SEAL,CKKS,2048,3,edge_batch,add,1,throughput_items_per_sec,209265.43646492084,,,,,,,HIGH_VARIANCE
SEAL,CKKS,2048,3,edge_batch,add,1,energy_pkg_j_per_op,0.11295440000000001,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,add,1,peak_memory_mb,5.76171875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,add,10,latency_ms,0.04004113333333333,0.004034021786593701,0.03853480484240337,0.0415474618242633,0.038548,0.037866000000000004,0.0398025,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,2048,3,edge_batch,add,10,throughput_items_per_sec,249743.18076244928,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,2048,3,edge_batch,add,10,energy_pkg_j_per_op,0.05088441212121212,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,add,10,peak_memory_mb,6.3046875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,add,100,latency_ms,0.5186014999999999,0.0447473987481085,0.4865911392813175,0.5506118607186824,0.505722,0.49478975,0.515185,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,2048,3,edge_batch,add,100,throughput_items_per_sec,192826.2837650875,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,CKKS,2048,3,edge_batch,add,100,energy_pkg_j_per_op,0.03001136666666667,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,add,100,peak_memory_mb,11.82421875,,,,,,,n=1_invocation_not_repeated
SEAL,CKKS,2048,3,edge_batch,decrypt,1,latency_ms,0.01067509,0.000787842278926846,0.010518764999497688,0.010831415000502312,0.010499,0.010459,0.010562499999999999,HIGH_VARIANCE
