library,scheme,N,category,scenario,operation,metric,mean,std,ci_low,ci_high,median,iqr_low,iqr_high,flag
SEAL,BGV,2048,3,constrained,decrypt,latency_ms,0.076617376,0.0014506056798482766,0.07633305728674974,0.07690169471325026,0.07610525,0.07553794999999999,0.077873075,
SEAL,BGV,2048,3,constrained,decrypt,energy_pkg_j_per_op,1.0965973999999998,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,3,constrained,decrypt,peak_memory_mb,11.48046875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,3,constrained,encrypt,latency_ms,0.3664097,0.010137024312345854,0.3644228432347802,0.3683965567652198,0.363128,0.35915225,0.37027075,
SEAL,BGV,2048,3,constrained,encrypt,energy_pkg_j_per_op,1.0181413428571429,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,3,constrained,encrypt,peak_memory_mb,6.75,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,3,constrained,keygen,latency_ms,14.655073,0.6043379698388055,14.536622757911594,14.773523242088405,14.7716,14.609100000000002,14.926625000000001,
SEAL,BGV,2048,3,constrained,keygen,energy_pkg_j_per_op,0.34700470476190476,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,3,constrained,keygen,peak_memory_mb,4.85546875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,3,constrained,multiply,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,3,constrained,relinearize,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,5,constrained,multiply,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,5,constrained,relinearize,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,1,constrained,add,latency_ms,0.019342327,0.0014755784500984517,0.019053113623780704,0.019631540376219295,0.01944755,0.018018575000000002,0.020241349999999998,HIGH_VARIANCE
SEAL,BGV,4096,1,constrained,add,energy_pkg_j_per_op,5.515967676190476,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,constrained,add,peak_memory_mb,33.76953125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,constrained,decrypt,latency_ms,0.15689271999999999,0.0017004312470248785,0.1565594354755831,0.15722600452441687,0.1570855,0.15522875000000003,0.157877,
SEAL,BGV,4096,1,constrained,decrypt,energy_pkg_j_per_op,3.1254232857142856,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,constrained,decrypt,peak_memory_mb,21.296875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,constrained,encrypt,latency_ms,1.173053,0.011073379991874417,1.1708826175215925,1.1752233824784073,1.170885,1.168725,1.17435,
SEAL,BGV,4096,1,constrained,encrypt,energy_pkg_j_per_op,2.670512561904762,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,constrained,encrypt,peak_memory_mb,11.77734375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,constrained,keygen,latency_ms,41.800567,0.9653826660606164,41.61135199745212,41.989782002547884,42.03225,40.9758,42.563175,
SEAL,BGV,4096,1,constrained,keygen,energy_pkg_j_per_op,0.7822122666666667,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,constrained,keygen,peak_memory_mb,8.21484375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,constrained,multiply,latency_ms,0.13946392999999999,0.001164670112005103,0.139235654658047,0.13969220534195298,0.13959749999999999,0.13839625,0.14017374999999999,
SEAL,BGV,4096,1,constrained,multiply,energy_pkg_j_per_op,5.755930676190475,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,constrained,multiply,peak_memory_mb,34.11328125,,,,,,,n=1_invocation_not_repeated
